ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
33,296.305805781312,250.763486572717,0.807692307692308,0.00281499968042684,0.936348393619601,3-color,36,296.835182591191,252.049847312209,0.807692307692308,0.00167249888148382,0.86162044364084,67,297.748047440307,251.251603558937,0.673076923076923,0.00111201481761732,1.14340120893072,1
34,358.513535705398,108.484613715763,1.75,0.00299915103742728,0.926851735302774,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
35,264.077843858777,208.504683324689,1.34615384615385,0.00243122252134571,1.13919974916175,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
36,411.33280116065,284.647718946096,0.807692307692308,0.00278898861200551,0.957542934017295,ALLELE 2,0,0,0,0,0,0,469,412.728677375139,284.775411581271,0.807692307692308,0.00480743288125566,1.06008245652066,1
37,337.021728611923,152.606826019539,0.538461538461538,0.0030046896879297,0.982756755093055,3-color,179,337.500446620798,153.504158008859,0.673076923076923,0.00223659776400227,0.975866685261387,32,338.750959215862,152.815817607934,0.538461538461538,0.00172246634723893,0.956671649618049,1
38,301.566560197695,164.754287858999,0.538461538461538,0.00268670870794751,1.1475507743414,ALLELE 2,0,0,0,0,0,0,452,303.14305234208,165.378836606615,0.538461538461538,0.00407219666219411,1.29127003026056,1
39,364.374134733541,208.360874823595,1.48076923076923,0.00295759176281167,1.06044532343267,ALLELE 2,0,0,0,0,0,0,412,365.474713077494,209.059031142082,1.61538461538462,0.00273858585450841,1.03810110099348,1
40,368.917334827591,204.807681220923,0.538461538461538,0.00271968868021146,0.895391518639729,ALLELE 2,0,0,0,0,0,0,418,370.641317290835,205.822008640552,0.538461538461538,0.00332021375203396,1.20093334337757,1
41,322.902041093139,98.1573670044356,0.403846153846154,0.00260858197926746,0.934939666187618,ALLELE 1,366,323.854722050497,99.3448590594505,0.538461538461538,0.00295606216881009,1.21345934030647,0,0,0,0,0,0,1
42,153.287576534803,136.613008962607,0.942307692307692,0.00295297357291617,0.999137572432481,ALLELE 2,0,0,0,0,0,0,437,155.505975605509,137.05132042552,0.942307692307692,0.00311738903059232,1.08959699071739,1
43,383.854855085906,223.571184935847,1.48076923076923,0.00276057713828889,0.937012349641412,ALLELE 2,0,0,0,0,0,0,388,384.875913895537,224.066716617238,1.34615384615385,0.00229979616037188,1.26632450025789,1
44,281.142934346299,136.124392295971,2.01923076923077,0.00282644496546814,1.02571030905505,ALLELE 1,388,281.674967583782,137.180433013518,2.01923076923077,0.00399373345478181,0.985683115422082,0,0,0,0,0,0,1
45,274.96359663551,228.545680336858,0.538461538461538,0.00295348323149809,0.926016412797902,ALLELE 2,0,0,0,0,0,0,64,276.762855969922,229.127866229686,0.538461538461538,0.00175385515126799,0.923441150508659,1
46,223.644441355036,176.235894221151,1.07692307692308,0.00245945049485105,1.28457054648544,ALLELE 2,0,0,0,0,0,0,405,225.323872892994,176.410843919057,1.21153846153846,0.0029100637363237,1.08265063076523,1
47,325.700144932755,213.480364291693,0.538461538461538,0.00225178367000444,1.19121918058133,ALLELE 2,0,0,0,0,0,0,96,327.106608120529,213.507086556213,0.538461538461538,0.00159670847154897,1.0680199267633,1
48,234.69557187077,200.785842668051,0.807692307692308,0.00266118030197916,0.817555260139435,ALLELE 2,0,0,0,0,0,0,460,236.480379495904,201.202916991033,0.807692307692308,0.00440153955768024,0.997603949089796,1
49,295.415579465884,140.030601627556,0.538461538461538,0.00296434585127299,0.901840688704586,ALLELE 1,329,296.092258735251,140.966276098915,0.673076923076923,0.00231777415346432,0.812962380338363,0,0,0,0,0,0,1
50,176.479702123856,62.0187170112217,0.673076923076923,0.0030688055619906,1.04712539621079,3-color,349,177.500390582885,63.1668652269584,0.807692307692308,0.00258814819318738,1.21713396886796,302,178.253524268842,62.9513712288117,0.673076923076923,0.00217824199197193,1.17913636562132,1
51,308.611941366049,150.749517707373,0.403846153846154,0.00322414031661651,0.959307973979055,ALLELE 1,411,309.457355447283,151.742411886077,0.538461538461538,0.0048925775994024,0.98516696941114,0,0,0,0,0,0,1
52,343.677871500388,187.096754917447,0.538461538461538,0.00260251021118122,1.22003377823655,ALLELE 2,0,0,0,0,0,0,435,345.058004569007,187.540448084278,0.538461538461538,0.00333100713060417,1.12442000495475,1
53,327.23448793015,190.991286194282,0.403846153846154,0.00274219601204883,0.923627619681431,ALLELE 1,385,328.168898250445,191.893421857969,0.403846153846154,0.00323909958689458,0.956790154707106,0,0,0,0,0,0,1
54,418.390965362407,243.461305739137,0.942307692307692,0.00339377151012005,0.950708712190263,ALLELE 2,0,0,0,0,0,0,467,419.767022332095,243.925486430674,0.942307692307692,0.00437081889347968,1.04951520497849,1
55,350.962653319037,183.973056709711,0.673076923076923,0.00283356326260417,1.14624916922603,3-color,318,351.300657479097,185.054768315566,0.673076923076923,0.00207134338528977,1.05152192390528,305,353.17429584846,185.303547657645,0.403846153846154,0.00215795768290497,1.23715092171359,1
56,282.657646936472,157.439593660722,0.538461538461538,0.00344053617380179,0.973268546905132,ALLELE 1,418,283.388584628898,158.280208354369,0.538461538461538,0.00595162186491946,0.980489611583193,0,0,0,0,0,0,1
57,208.546524729196,228.973675519348,0.942307692307692,0.00287179558384178,1.01401744500555,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
58,329.497623325952,158.836470684211,2.01923076923077,0.00286200998019506,1.29908368210033,ALLELE 2,0,0,0,0,0,0,329,330.521033310301,159.3247673291,2.01923076923077,0.00226200920313893,1.28113313287772,1
59,330.715645382824,241.004148023809,0.942307692307692,0.00309113130564471,1.65475337133844,ALLELE 1,132,330.634571840704,241.287113723486,1.07692307692308,0.00144242123028407,1.05892431159067,0,0,0,0,0,0,1
60,321.480062014151,204.557695233103,0.403846153846154,0.00392628933730277,0.979973677747052,ALLELE 2,0,0,0,0,0,0,114,322.253230913375,204.03728904855,1.07692307692308,0.00187903425661004,1.28162981920562,1
61,312.313192133103,167.773208406099,1.48076923076923,0.00308520140105398,0.951310349585085,ALLELE 2,0,0,0,0,0,0,445,313.679607011867,167.9718811654,1.48076923076923,0.0032372885255696,1.07098440656594,1
62,494.377012067297,200.501876513387,0.807692307692308,0.00333708251891344,0.949405579917882,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
63,188.288206342959,298.055659225102,0.807692307692308,0.00283352572833688,1.01289324830418,ALLELE 2,0,0,0,0,0,0,439,190.027321305596,298.43764268913,0.673076923076923,0.00338305565761143,1.16910492876224,1
64,310.840326670173,347.429545657446,0.942307692307692,0.00296259539832316,1.16879409631595,3-color,373,311.576133953913,348.076116374564,0.942307692307692,0.00311227515142197,1.3650175182101,479,312.51725468009,347.616553317091,0.942307692307692,0.00726612210391709,1.28779791134105,1
65,329.386330284199,284.289231546029,0.942307692307692,0.00304854442826476,0.927427208887928,ALLELE 2,0,0,0,0,0,0,449,330.94300896704,284.858051164395,0.942307692307692,0.00341589564867056,1.08501283964463,1
66,356.878032224235,456.124151351541,0.942307692307692,0.00270682165252478,1.01198315252519,ALLELE 1,191,358.02107591483,456.588632074223,0.942307692307692,0.00213525236088247,1.06687683391702,0,0,0,0,0,0,1
67,293.654615364177,142.877143407898,0.673076923076923,0.00301545416951047,0.905488081311214,ALLELE 1,321,294.23662167609,144.281020765452,0.673076923076923,0.00230418715458717,0.989110370351915,0,0,0,0,0,0,1
68,299.398331847352,135.042657198059,0.538461538461538,0.00329439792622736,0.915506170281012,ALLELE 1,412,299.900241637695,135.912056551149,0.538461538461538,0.00441147456798223,0.982964235193807,0,0,0,0,0,0,1
69,248.134458596266,203.725301644953,1.07692307692308,0.00325884440633844,1.02368062605907,ALLELE 2,0,0,0,0,0,0,376,249.876933714721,204.249653889597,1.07692307692308,0.00248807307315119,1.07901224206911,1
70,256.249415613708,139.280722168864,0.538461538461538,0.00325712268068753,1.00124218894403,ALLELE 1,368,257.008518887552,139.954791434484,0.673076923076923,0.00287500432733092,0.946328310542758,0,0,0,0,0,0,1
71,302.390707864964,203.009999772186,0.538461538461538,0.00356302849621934,1.65270229518718,ALLELE 2,0,0,0,0,0,0,470,304.419607903063,204.581715742002,0.538461538461538,0.00544388600194358,1.13956791291739,1
72,528.277109830855,96.5143193904155,0.807692307692308,0.00327048219430728,0.97255791392584,ALLELE 1,335,528.641626537462,97.6953906438638,0.807692307692308,0.00303496921406933,0.940414199580643,0,0,0,0,0,0,1
73,262.644339293998,134.934055504739,0.538461538461538,0.00332793679396945,1.02878697714181,ALLELE 2,0,0,0,0,0,0,447,263.890523843664,135.427498702112,0.403846153846154,0.00391324527826942,1.09011022861952,1
